Marker,P_Value,Is_QTL,Bonferroni_Significant,BH_FDR_Significant,Permutation_Significant
8658,0.6888970079888351,False,False,False,False
8659,0.3534069764530914,False,False,False,False
8660,0.33071606674610543,False,False,False,False
8661,0.47979850275515334,False,False,False,False
8662,0.47765198770724915,False,False,False,False
8663,0.3112231092042238,False,False,False,False
8664,0.1480332201025618,False,False,False,False
8665,0.4941416465174234,False,False,False,False
8666,0.7733987622374382,False,False,False,False
8667,0.003207690685184006,False,False,False,False
8668,0.9666942441029371,False,False,False,False
8669,0.1032834791070496,False,False,False,False
8670,0.124607165444381,False,False,False,False
8671,0.047482077778229326,False,False,False,False
8672,0.3799983945138915,False,False,False,False
8673,0.9496353881767499,False,False,False,False
8674,0.3835518969340236,False,False,False,False
8675,0.7099263781425819,False,False,False,False
8676,0.6485122984051379,False,False,False,False
8677,0.8125077690501658,False,False,False,False
8678,0.6679520914227803,False,False,False,False
8679,0.43392620681026395,False,False,False,False
8680,0.6019969635275295,False,False,False,False
8681,0.23015289527594018,False,False,False,False
8682,0.41930098792781023,False,False,False,False
8683,0.21160258145368394,False,False,False,False
8684,0.6124393292531816,False,False,False,False
8685,0.448362160824762,False,False,False,False
8686,0.519549598109694,False,False,False,False
8687,0.28989167187910014,False,False,False,False
8688,0.7783604707782167,False,False,False,False
8689,0.0576926716664401,False,False,False,False
8690,0.8059905823855381,False,False,False,False
8691,0.4870454933791568,False,False,False,False
8692,0.8606304013961301,False,False,False,False
8693,0.4031402041190819,False,False,False,False
8694,0.3224633185817777,False,False,False,False
8695,0.012469877941213237,False,False,False,False
8696,0.2117411027761249,False,False,False,False
8697,0.46497345619365305,False,False,False,False
8698,0.12043899381150813,False,False,False,False
8699,0.2705349409101757,False,False,False,False
8700,0.08886716418023977,False,False,False,False
8701,0.9124487962956418,False,False,False,False
8702,0.607541776620828,False,False,False,False
8703,0.9127369011811262,False,False,False,False
8704,0.7068391738460283,False,False,False,False
8705,0.716622756727313,False,False,False,False
8706,0.5821670682445784,False,False,False,False
8707,0.5140481960388648,False,False,False,False
8708,0.9812765239932727,False,False,False,False
8709,0.17172211729323095,False,False,False,False
8710,0.4394817665788924,False,False,False,False
8711,0.01410875928450872,False,False,False,False
8712,0.7152328299547713,False,False,False,False
8713,0.33981433604329303,False,False,False,False
8714,0.9219643342032092,False,False,False,False
8715,0.45640385790184534,False,False,False,False
8716,0.44401801829036525,False,False,False,False
8717,0.9881764245571502,False,False,False,False
8718,0.007484058022375784,False,False,False,False
8719,0.11017004510613315,False,False,False,False
8720,0.8197385402823597,False,False,False,False
8721,0.09652361930564479,False,False,False,False
8722,0.032867670266468973,False,False,False,False
8723,0.2223679278968107,False,False,False,False
8724,0.047374020005481854,False,False,False,False
8725,0.126536608572706,False,False,False,False
8726,0.4734754019943266,False,False,False,False
8727,0.4030487826702711,False,False,False,False
8728,0.20702560067655917,False,False,False,False
8729,0.4383365962375816,False,False,False,False
8730,0.4756521067515199,False,False,False,False
8731,0.6778643643051009,False,False,False,False
8732,0.3969546951715005,False,False,False,False
8733,0.025040203005183614,False,False,False,False
8734,0.025926228090944137,False,False,False,False
8735,0.6390272102646738,False,False,False,False
8736,0.5366150935294522,False,False,False,False
8737,0.24338469578622068,False,False,False,False
8738,0.19088514657222366,False,False,False,False
8739,0.09675289836109602,False,False,False,False
8740,0.13522136200398605,False,False,False,False
8741,0.15256560468381297,False,False,False,False
8742,0.8636000698541542,False,False,False,False
8743,0.6206443836603374,False,False,False,False
8744,0.29923010060165645,False,False,False,False
8745,0.11867736707884491,False,False,False,False
8746,0.14533771122714223,False,False,False,False
8747,0.6152640878438534,False,False,False,False
8748,0.468231405693584,False,False,False,False
8749,0.5143193331146834,False,False,False,False
8750,0.8274371637879605,False,False,False,False
8751,0.02620148418779311,False,False,False,False
8752,0.3834496792194131,True,False,False,False
8753,0.002235204747397135,False,False,False,False
8754,0.6582403058111063,False,False,False,False
8755,0.47775225535295374,False,False,False,False
8756,0.7690619138400203,False,False,False,False
8757,0.548954532694496,False,False,False,False
8758,0.1623266213376291,False,False,False,False
8759,0.21000483882559895,False,False,False,False
8760,0.7828381550557844,False,False,False,False
8761,0.653987199751117,False,False,False,False
8762,0.6914175930297486,False,False,False,False
8763,0.314749618564381,False,False,False,False
8764,0.0071738997870841375,False,False,False,False
8765,0.4460728929202261,False,False,False,False
8766,0.33119940680621107,False,False,False,False
8767,0.22529733878233338,False,False,False,False
8768,0.25667589214216757,False,False,False,False
8769,0.31487847827750304,False,False,False,False
8770,0.9878707217447237,False,False,False,False
8771,0.9876474477564617,False,False,False,False
8772,0.12624143656628217,False,False,False,False
8773,0.8447300578810684,False,False,False,False
8774,0.7870748229276331,False,False,False,False
8775,0.8693618268785237,False,False,False,False
8776,0.9126999907416816,False,False,False,False
8777,0.39588511584806196,False,False,False,False
8778,0.619569256310312,False,False,False,False
8779,0.6776737327105403,False,False,False,False
8780,0.8966069121474339,False,False,False,False
8781,0.15168561711649142,False,False,False,False
8782,0.41002971371031194,False,False,False,False
8783,0.4921532155754291,False,False,False,False
8784,0.35999279478012935,False,False,False,False
8785,0.8982504451781438,False,False,False,False
8786,0.24623524268370767,False,False,False,False
8787,0.036140336891073765,False,False,False,False
8788,0.8178353099580807,False,False,False,False
8789,0.6690374301236321,False,False,False,False
8790,0.11885798957022997,False,False,False,False
8791,0.853630173146734,False,False,False,False
8792,0.11839908317866876,False,False,False,False
8793,0.6072114304940721,False,False,False,False
8794,0.8487720850604766,False,False,False,False
8795,0.6861293100027828,False,False,False,False
8796,0.2805242054144894,False,False,False,False
8797,0.7108876827294898,False,False,False,False
8798,0.3521204739255337,False,False,False,False
8799,0.4885840453515333,False,False,False,False
8800,0.7407112007162109,False,False,False,False
8801,0.6104944814702311,False,False,False,False
8802,0.6261023118092105,False,False,False,False
8803,0.4425275875732855,False,False,False,False
8804,0.36610566221644936,False,False,False,False
8805,0.626655182003354,False,False,False,False
8806,0.6279035807471762,False,False,False,False
8807,0.015805555440133845,False,False,False,False
8808,0.007507032799999869,False,False,False,False
8809,0.44096263179803674,False,False,False,False
8810,0.3232072894927829,False,False,False,False
8811,0.6377900401345777,False,False,False,False
8812,0.9505883840490933,False,False,False,False
8813,0.7151240234570178,False,False,False,False
8814,0.15180173307883127,False,False,False,False
8815,0.8757257516664424,False,False,False,False
8816,0.0007025832782716105,False,False,False,False
8817,0.003010066927158657,False,False,False,False
8818,0.5907737486375348,False,False,False,False
8819,0.27713031234139374,False,False,False,False
8820,0.6094293684969674,False,False,False,False
8821,0.29004784477359347,False,False,False,False
8822,0.8289309814874659,False,False,False,False
8823,0.8159012154630941,False,False,False,False
8824,0.5248111876092038,False,False,False,False
8825,0.6071780140868468,False,False,False,False
8826,0.4492930584718088,False,False,False,False
8827,0.7296857086773779,False,False,False,False
8828,0.6643448684342539,False,False,False,False
8829,0.34240367681062867,False,False,False,False
8830,0.49381169287984594,False,False,False,False
8831,0.016230456342471444,False,False,False,False
8832,0.964013702359797,False,False,False,False
8833,0.39967613516363687,False,False,False,False
8834,0.638445024390596,False,False,False,False
8835,0.6460117239708396,False,False,False,False
8836,0.9918953187295984,False,False,False,False
8837,0.8887954941814333,False,False,False,False
8838,0.37371800288235135,False,False,False,False
8839,0.43475974680904617,False,False,False,False
8840,0.5482638418332653,False,False,False,False
8841,0.9151384037450991,False,False,False,False
8842,0.15296163917082772,False,False,False,False
8843,0.24369675423272685,False,False,False,False
8844,0.8815631998643823,False,False,False,False
8845,0.4068204534500507,False,False,False,False
8846,0.2742455352181029,False,False,False,False
8847,0.1003293178450484,False,False,False,False
8848,0.22244541739167467,False,False,False,False
8849,0.3058002287385674,False,False,False,False
8850,0.9716897104295517,False,False,False,False
8851,0.8483807540610809,False,False,False,False
8852,0.7776747798680141,False,False,False,False
8853,0.6491015991871399,False,False,False,False
8854,0.8040337783841548,False,False,False,False
8855,0.9301819287447706,False,False,False,False
8856,0.21679414573144473,False,False,False,False
8857,0.5638058980177268,False,False,False,False
8858,0.8584344850731825,False,False,False,False
8859,0.08733981507178346,False,False,False,False
8860,0.37831801422378564,False,False,False,False
8861,0.37128048750862697,False,False,False,False
8862,0.5468168682717709,False,False,False,False
8863,0.5629578537862915,False,False,False,False
8864,0.541484364166699,False,False,False,False
8865,0.2061535869060216,False,False,False,False
8866,0.1415958885687747,False,False,False,False
8867,0.6230852574702211,False,False,False,False
8868,0.5189304352421411,False,False,False,False
8869,0.15575767097457938,False,False,False,False
8870,0.59916117033487,False,False,False,False
8871,0.7545731382181347,False,False,False,False
8872,0.3247566437552345,False,False,False,False
8873,0.7568552768149742,False,False,False,False
8874,0.712886291432101,False,False,False,False
8875,0.2881556141824617,False,False,False,False
8876,0.23399194273181234,False,False,False,False
8877,0.06509775476052648,False,False,False,False
8878,0.5744621935391577,False,False,False,False
8879,0.38944490720262115,False,False,False,False
8880,0.652787224491315,False,False,False,False
8881,0.7542715149378925,False,False,False,False
8882,0.7143421014945195,False,False,False,False
8883,0.007085354169948044,False,False,False,False
8884,0.35933903396338873,False,False,False,False
8885,0.28579247711059697,False,False,False,False
8886,0.11502760243036658,False,False,False,False
8887,0.07179714236004586,False,False,False,False
8888,0.59563741801024,False,False,False,False
8889,0.5643533069491241,False,False,False,False
8890,0.7311639095432015,False,False,False,False
8891,0.6008404079450809,False,False,False,False
8892,0.15539711925727562,False,False,False,False
8893,0.036162710494696215,False,False,False,False
8894,0.5179917725540955,False,False,False,False
8895,0.21557071033021835,False,False,False,False
8896,0.04528522509163657,False,False,False,False
8897,0.4245560374938403,False,False,False,False
8898,0.4449377610270062,False,False,False,False
8899,0.2188566087946322,False,False,False,False
8900,0.6763937767172867,False,False,False,False
8901,0.42785096732832373,False,False,False,False
8902,0.4258665581754266,False,False,False,False
8903,0.838882761964288,False,False,False,False
8904,0.860170156349167,False,False,False,False
8905,0.2275488688194881,False,False,False,False
8906,0.9301055192501241,False,False,False,False
8907,0.03360996918625092,False,False,False,False
8908,0.2257784365797103,False,False,False,False
8909,0.9498513799158633,False,False,False,False
8910,0.23599726262055265,False,False,False,False
8911,0.7764044634518033,False,False,False,False
8912,0.5307564019360695,False,False,False,False
8913,0.08674576828800407,False,False,False,False
8914,0.5245624403522797,False,False,False,False
8915,0.10926725355818823,False,False,False,False
8916,0.5756062473515635,False,False,False,False
8917,0.19739641063361602,False,False,False,False
8918,0.024859491386256316,False,False,False,False
8919,0.3762726516860836,False,False,False,False
8920,0.2830324880626349,False,False,False,False
8921,0.449457160513994,False,False,False,False
8922,0.9421322739280427,False,False,False,False
8923,0.46243391263175293,False,False,False,False
8924,0.7840609076407071,False,False,False,False
8925,0.6591334331178952,False,False,False,False
8926,0.9317022663401231,False,False,False,False
8927,0.4557407307994942,False,False,False,False
8928,0.1390050785122653,False,False,False,False
8929,0.15468444965857553,False,False,False,False
8930,0.8926227098094689,False,False,False,False
8931,0.22206408602551375,False,False,False,False
8932,0.0054298341287004614,False,False,False,False
8933,0.5624296180338006,False,False,False,False
8934,0.3460008672380144,False,False,False,False
8935,0.8233299858567095,False,False,False,False
8936,0.30132035766261533,False,False,False,False
8937,0.29132945355846573,False,False,False,False
8938,0.06206310654015523,False,False,False,False
8939,0.6010503145354412,False,False,False,False
8940,0.9621161064908811,False,False,False,False
8941,0.655555112388866,False,False,False,False
8942,0.3412388046547036,False,False,False,False
8943,0.9097922838293668,False,False,False,False
8944,0.09327090532432725,False,False,False,False
8945,0.5069988180017623,False,False,False,False
8946,0.2878090149613679,False,False,False,False
8947,0.44739275179210947,False,False,False,False
8948,0.13839042864966822,False,False,False,False
8949,0.07726603025365364,False,False,False,False
8950,0.08590890494995851,False,False,False,False
8951,0.851131626822206,False,False,False,False
8952,0.4544574302986578,False,False,False,False
8953,0.427423949880794,False,False,False,False
8954,0.05733740342171556,False,False,False,False
8955,0.9948231734142234,False,False,False,False
8956,0.7841972543429255,False,False,False,False
8957,0.21611205508217113,False,False,False,False
8958,0.7348496539849367,False,False,False,False
8959,0.5324153197128694,False,False,False,False
8960,0.15681490232443673,False,False,False,False
8961,0.5704829848044025,False,False,False,False
8962,0.8105197156597975,False,False,False,False
8963,0.3925727158419199,False,False,False,False
8964,0.1536128990606348,False,False,False,False
8965,0.5374747246397255,False,False,False,False
8966,0.7531580190208763,False,False,False,False
8967,0.8149022590520024,False,False,False,False
8968,0.7196852608776124,False,False,False,False
8969,0.24453657575180598,False,False,False,False
8970,0.23843718680149306,False,False,False,False
8971,0.8445559893615288,False,False,False,False
8972,0.6259125453653877,False,False,False,False
8973,0.23174186409169817,False,False,False,False
8974,0.03545413240775064,False,False,False,False
8975,0.1810098506701724,False,False,False,False
8976,0.8554915417905857,False,False,False,False
8977,0.0009899939263861013,False,False,False,False
8978,0.37673400787487643,False,False,False,False
8979,0.993522523145843,False,False,False,False
8980,0.37389456154086287,False,False,False,False
8981,0.6508122650440348,False,False,False,False
8982,0.1780482952575544,False,False,False,False
8983,0.5643926803591786,False,False,False,False
8984,0.1884743030123014,False,False,False,False
8985,0.17189179537702426,False,False,False,False
8986,0.7569488487920653,False,False,False,False
8987,0.9640899746596657,False,False,False,False
8988,0.9209639023358267,False,False,False,False
8989,0.8570106695222617,False,False,False,False
8990,0.9187979929823424,False,False,False,False
8991,0.14686373482140425,False,False,False,False
8992,0.25520889959908166,False,False,False,False
8993,0.6986335686866795,False,False,False,False
8994,0.45523573828796426,False,False,False,False
8995,0.14045015838902264,False,False,False,False
8996,0.1966728262882963,False,False,False,False
8997,0.3729391380882292,False,False,False,False
8998,0.7739988220946491,False,False,False,False
8999,0.44305199935834705,False,False,False,False
9000,0.7609305521970262,False,False,False,False
9001,0.8874228981367364,False,False,False,False
9002,0.6013727628113479,False,False,False,False
9003,0.8043918279470774,False,False,False,False
9004,0.31886735593585247,False,False,False,False
9005,0.16217993494378458,False,False,False,False
9006,0.6162572916024947,False,False,False,False
9007,0.2079720698064753,False,False,False,False
9008,0.9871863320416938,False,False,False,False
9009,0.9294254050461873,False,False,False,False
9010,0.8341208920021081,False,False,False,False
9011,0.3743008971424723,False,False,False,False
9012,0.6880617331012702,False,False,False,False
9013,0.51426172968362,False,False,False,False
9014,0.3193660235072032,False,False,False,False
9015,0.8290518916228181,False,False,False,False
9016,0.7186584277451218,False,False,False,False
9017,0.45506743105151015,False,False,False,False
9018,0.5653950989700408,False,False,False,False
9019,0.34271364275495586,False,False,False,False
9020,0.8487327239916674,False,False,False,False
9021,0.5763891401654528,False,False,False,False
9022,0.820104744783698,False,False,False,False
9023,0.2794873735701896,False,False,False,False
9024,0.5010447751033635,False,False,False,False
9025,0.45308212080982724,False,False,False,False
9026,0.35927834599623976,False,False,False,False
9027,0.6297877747249184,False,False,False,False
9028,0.5882609716331706,False,False,False,False
9029,0.2250236296846524,False,False,False,False
9030,0.5219184707692535,False,False,False,False
9031,0.595499705910118,False,False,False,False
9032,0.14371866145553414,False,False,False,False
9033,0.8565751771491905,False,False,False,False
9034,0.13292605097699917,False,False,False,False
9035,0.9441436470762746,False,False,False,False
9036,0.7877527188659602,False,False,False,False
9037,0.46841664124677096,False,False,False,False
9038,0.4405059751672604,False,False,False,False
9039,0.6200809066532622,False,False,False,False
9040,0.9037907080779705,False,False,False,False
9041,0.882825566034078,False,False,False,False
9042,0.3397359477490304,False,False,False,False
9043,0.6873369528924389,False,False,False,False
9044,0.2603168556580989,False,False,False,False
9045,0.5370773556668008,False,False,False,False
9046,0.5193761171913774,False,False,False,False
9047,0.853411142782429,False,False,False,False
9048,0.5605994750663922,False,False,False,False
9049,0.2888529203115734,False,False,False,False
9050,0.592956631149616,False,False,False,False
9051,0.19895671159319506,False,False,False,False
9052,0.07371206911165185,False,False,False,False
9053,0.8750841990540823,False,False,False,False
9054,0.012215462915350805,False,False,False,False
9055,0.6330956327447999,False,False,False,False
9056,0.2699191530267564,False,False,False,False
9057,0.9163864104223756,False,False,False,False
9058,0.41827731922836675,False,False,False,False
9059,0.49827915871033013,False,False,False,False
9060,0.6136054350469241,False,False,False,False
9061,0.6359192651892537,False,False,False,False
9062,0.07031113856445537,False,False,False,False
9063,0.23878532935868324,False,False,False,False
9064,0.811881500707928,False,False,False,False
9065,0.6906470731051536,False,False,False,False
9066,0.4431779872452878,False,False,False,False
9067,0.5818048591404459,False,False,False,False
9068,0.34447770349143736,False,False,False,False
9069,0.5620091747128678,False,False,False,False
9070,0.33808558133395483,False,False,False,False
9071,0.9118715826670196,False,False,False,False
9072,0.4429088313208297,False,False,False,False
9073,0.646449387528928,False,False,False,False
9074,0.002308772586742003,False,False,False,False
9075,0.16735726931104888,False,False,False,False
9076,0.05384636044480773,True,False,False,False
9077,0.9465464445440088,False,False,False,False
9078,0.19051972698740283,False,False,False,False
9079,0.4013063353821963,False,False,False,False
9080,0.08623291636769548,False,False,False,False
9081,0.3739270758514206,False,False,False,False
9082,0.1332460082179402,False,False,False,False
9083,0.24950019703327497,False,False,False,False
9084,0.4183930979091578,False,False,False,False
9085,0.13976841095395687,False,False,False,False
9086,0.5707306061202463,False,False,False,False
9087,0.6718541886140673,False,False,False,False
9088,0.9803821015597741,False,False,False,False
9089,0.3020715687836385,False,False,False,False
9090,0.7829601300260849,False,False,False,False
9091,0.02445084088201488,False,False,False,False
9092,0.027182133497585026,False,False,False,False
9093,0.3706216202104349,False,False,False,False
9094,0.4135679313099698,False,False,False,False
9095,0.22015789115229967,False,False,False,False
9096,0.8020597869857242,False,False,False,False
9097,0.942764592687814,False,False,False,False
9098,0.2880599687221407,False,False,False,False
9099,0.4115858228314705,False,False,False,False
9100,0.8805249763593188,False,False,False,False
9101,0.1981177414120907,False,False,False,False
9102,0.1134315113659995,False,False,False,False
9103,0.6122233770420157,False,False,False,False
9104,0.4686422563413959,False,False,False,False
9105,0.9483200598458729,False,False,False,False
9106,0.3448658031252978,False,False,False,False
9107,0.05034584623646854,False,False,False,False
9108,0.04086998977167433,False,False,False,False
9109,0.4867193774106072,False,False,False,False
9110,0.4920884850539967,False,False,False,False
9111,0.8139156837095703,False,False,False,False
9112,0.565435698827345,False,False,False,False
9113,0.6142818504715784,False,False,False,False
9114,0.07649043525094679,False,False,False,False
9115,0.35170239085026345,False,False,False,False
9116,0.9495727706536599,False,False,False,False
9117,0.3053459492287359,False,False,False,False
9118,0.49702584621748225,False,False,False,False
9119,0.7960670996017167,False,False,False,False
9120,0.6813895353038614,False,False,False,False
9121,0.6749271008105595,False,False,False,False
9122,0.8651002319106483,False,False,False,False
9123,0.9847585300318772,False,False,False,False
9124,0.5522531203440096,False,False,False,False
9125,0.7508385847448596,False,False,False,False
9126,0.7224778231674704,False,False,False,False
9127,0.8925414947950872,False,False,False,False
9128,0.7334949045628298,False,False,False,False
9129,0.7057970036294882,False,False,False,False
9130,0.9733486837459057,False,False,False,False
9131,0.3607586865182536,False,False,False,False
9132,0.02553183713845031,False,False,False,False
9133,0.7120010268320515,False,False,False,False
9134,0.22517766610554546,False,False,False,False
9135,0.12386977486422102,False,False,False,False
9136,0.41733604017340153,False,False,False,False
9137,0.28121339359267894,False,False,False,False
9138,0.15600834782750972,False,False,False,False
9139,0.3922052040142008,False,False,False,False
9140,0.6556065824432153,False,False,False,False
9141,0.5195860575716703,False,False,False,False
9142,0.7269946142868826,False,False,False,False
9143,0.9488737571491254,False,False,False,False
9144,0.38282482677012986,False,False,False,False
9145,0.7750697780899174,False,False,False,False
9146,0.16094742358150937,False,False,False,False
9147,0.7257156282714269,False,False,False,False
9148,0.023776251020446136,False,False,False,False
9149,0.5498364621776702,False,False,False,False
9150,0.0006685549563406845,False,False,False,False
9151,0.7451374186753852,False,False,False,False
9152,0.32691945519222476,False,False,False,False
9153,0.6955520304126415,False,False,False,False
9154,0.40157095380329677,False,False,False,False
9155,0.18498309475490227,False,False,False,False
9156,0.7037698077660497,False,False,False,False
9157,0.5150571292317145,False,False,False,False
9158,0.533782319328899,False,False,False,False
9159,0.5011468399329609,False,False,False,False
9160,0.9079452465442571,False,False,False,False
9161,0.4531919350490661,False,False,False,False
9162,0.18565769561737033,False,False,False,False
9163,0.7641363995420206,False,False,False,False
9164,0.866058715183836,False,False,False,False
9165,0.7718493432291552,False,False,False,False
9166,0.31221427292207826,False,False,False,False
9167,0.6593141959164528,False,False,False,False
9168,0.7519505082717429,False,False,False,False
9169,0.5041786043908139,False,False,False,False
9170,0.7302657622800466,False,False,False,False
9171,0.8698567147115758,False,False,False,False
9172,0.8155027559254567,False,False,False,False
9173,0.36454684876044297,False,False,False,False
9174,0.3667125162912097,False,False,False,False
9175,0.04039922884216318,False,False,False,False
9176,0.798518849638182,False,False,False,False
9177,0.3033376326821986,False,False,False,False
9178,0.4792226128889776,False,False,False,False
9179,0.5804068361804202,False,False,False,False
9180,0.8135265495805395,False,False,False,False
9181,0.9736640731733385,False,False,False,False
9182,0.26229116071881475,False,False,False,False
9183,0.589331166127476,False,False,False,False
9184,0.5446033439052391,False,False,False,False
9185,0.03259244324701449,False,False,False,False
9186,0.010727644975676243,False,False,False,False
9187,0.24952264697243898,False,False,False,False
9188,0.6448016528344996,False,False,False,False
9189,0.42016285452463864,False,False,False,False
9190,0.5534313698869836,False,False,False,False
9191,0.6161657000241213,False,False,False,False
9192,0.15352829404463053,False,False,False,False
9193,0.17448101060972787,False,False,False,False
9194,0.20048268988003104,False,False,False,False
9195,0.9693538886985864,False,False,False,False
9196,0.8661916083901089,False,False,False,False
9197,0.024357473784007322,False,False,False,False
9198,0.16076870460259396,False,False,False,False
9199,0.4045058991667553,False,False,False,False
9200,0.0008246168346853766,False,False,False,False
9201,0.7880574623804607,False,False,False,False
9202,0.8428353758099001,False,False,False,False
9203,0.6780940608798283,False,False,False,False
9204,0.9861613239556271,False,False,False,False
9205,0.20270336091981234,False,False,False,False
9206,0.020261128204139167,False,False,False,False
9207,0.3793859209327626,False,False,False,False
9208,0.7094208085992002,False,False,False,False
9209,0.6151895383301841,False,False,False,False
9210,0.05371536514522579,False,False,False,False
9211,0.8660961728784851,False,False,False,False
9212,0.9360964673305497,False,False,False,False
9213,0.9901456140557632,False,False,False,False
9214,0.5538624813062414,False,False,False,False
9215,0.40815666823101304,False,False,False,False
9216,0.7927508282098474,False,False,False,False
9217,0.7736497745794804,False,False,False,False
9218,0.4450160548539922,False,False,False,False
9219,0.1397524836093098,False,False,False,False
9220,0.10525759378311705,False,False,False,False
9221,0.7866956988617501,False,False,False,False
9222,0.13755634749321133,False,False,False,False
9223,0.896183667971543,False,False,False,False
9224,0.30957178602997526,False,False,False,False
9225,0.5690417771584352,False,False,False,False
9226,0.2506088744030598,False,False,False,False
9227,0.18572844298954805,False,False,False,False
9228,0.9645188861392017,False,False,False,False
9229,0.17961760169515328,False,False,False,False
9230,0.7542208329272434,False,False,False,False
9231,0.34464088651161773,False,False,False,False
9232,0.716130940992838,False,False,False,False
9233,0.7890247339340722,False,False,False,False
9234,0.5659368952237088,False,False,False,False
9235,0.17179569341333545,False,False,False,False
9236,0.3047116033027004,False,False,False,False
9237,0.29223510613201487,False,False,False,False
9238,0.7917749207051915,False,False,False,False
9239,0.4381782907522135,False,False,False,False
9240,0.20236336479523032,False,False,False,False
9241,0.8902579336462912,False,False,False,False
9242,0.7434599612223853,False,False,False,False
9243,0.8291504903457503,False,False,False,False
9244,0.27503104063025285,False,False,False,False
9245,0.9657894904415316,False,False,False,False
9246,0.20368934908017988,False,False,False,False
9247,0.994348566947032,False,False,False,False
9248,0.511305953412695,False,False,False,False
9249,0.05681767839998142,False,False,False,False
9250,0.4293708757001783,False,False,False,False
9251,0.7166653704645288,False,False,False,False
9252,0.8360262035777268,False,False,False,False
9253,0.5209756327557735,False,False,False,False
9254,0.27571918361811065,False,False,False,False
9255,0.7580877400853738,False,False,False,False
9256,0.2342956008119237,False,False,False,False
9257,0.33189413985090344,False,False,False,False
9258,0.9521925363959002,False,False,False,False
9259,0.39591267904070226,False,False,False,False
9260,0.45891577553833995,False,False,False,False
9261,0.3577316754157348,False,False,False,False
9262,0.8338635706729712,False,False,False,False
9263,0.38430665910395756,False,False,False,False
9264,0.484384259201451,False,False,False,False
9265,0.37946407972692897,False,False,False,False
9266,0.026017403551570006,False,False,False,False
9267,0.7048734679721188,False,False,False,False
9268,0.5342858821434056,False,False,False,False
9269,0.9018958105093605,False,False,False,False
9270,0.1562243697241148,False,False,False,False
9271,0.695376055663464,False,False,False,False
9272,0.9643240868848629,False,False,False,False
9273,0.24028456335798487,False,False,False,False
9274,0.8521791950074505,False,False,False,False
9275,0.07743608526043821,False,False,False,False
9276,0.04352358206706264,False,False,False,False
9277,0.9163480195381779,False,False,False,False
9278,0.9152987602855548,False,False,False,False
9279,0.109282291114558,False,False,False,False
9280,0.6230715035620354,False,False,False,False
9281,0.0884022907006744,False,False,False,False
9282,0.9841852649479997,False,False,False,False
9283,0.06052845082653613,False,False,False,False
9284,0.3745494812554496,False,False,False,False
9285,0.4111531378996053,False,False,False,False
9286,0.6822897186597314,False,False,False,False
9287,0.19294173649348212,False,False,False,False
9288,0.09275607742449477,False,False,False,False
9289,0.9229434198401747,False,False,False,False
9290,0.6622026342982749,False,False,False,False
9291,0.8090462884304888,False,False,False,False
9292,0.20771725335153923,False,False,False,False
9293,0.52781640202125,False,False,False,False
9294,0.5669291870295469,False,False,False,False
9295,0.06834789039562739,False,False,False,False
9296,0.18103687777325705,False,False,False,False
9297,0.9431443073915157,False,False,False,False
9298,0.06762000762929499,False,False,False,False
9299,0.36142179255864537,False,False,False,False
9300,0.46549999716905743,False,False,False,False
9301,0.2736887189585846,False,False,False,False
9302,0.16460781758201815,False,False,False,False
9303,0.22092786221291238,False,False,False,False
9304,0.12444884834835213,False,False,False,False
9305,0.6048245580761592,False,False,False,False
9306,0.11445269716988982,False,False,False,False
9307,0.27075875131780025,False,False,False,False
9308,0.5677561168411912,False,False,False,False
9309,0.8670968154805112,False,False,False,False
9310,0.9322794475530867,False,False,False,False
9311,0.15829891728992196,False,False,False,False
9312,0.5293062041002629,False,False,False,False
9313,0.7094129150613248,False,False,False,False
9314,0.6925535452979048,False,False,False,False
9315,0.44060822418952794,False,False,False,False
9316,0.42358534829478633,False,False,False,False
9317,0.057290746722285846,False,False,False,False
9318,0.7757987774010856,False,False,False,False
9319,0.8007129735545269,False,False,False,False
9320,0.5537620942652262,False,False,False,False
9321,0.3604842950300413,False,False,False,False
9322,0.31434794262990484,False,False,False,False
9323,0.8794346459536684,False,False,False,False
9324,0.3121027493536962,False,False,False,False
9325,0.9954090615445003,False,False,False,False
9326,0.21517827462871852,False,False,False,False
9327,0.36483385872348306,False,False,False,False
9328,0.4348841544214562,False,False,False,False
9329,0.3105803825773188,False,False,False,False
9330,0.0473842338175986,False,False,False,False
9331,0.7640760534212905,False,False,False,False
9332,0.9584778140934557,False,False,False,False
9333,0.8152657043053134,False,False,False,False
9334,0.11585672433526839,False,False,False,False
9335,0.6383399638096628,False,False,False,False
9336,0.5864451730147959,False,False,False,False
9337,0.17039554323513206,False,False,False,False
9338,0.7119178105885787,False,False,False,False
9339,0.6972822959866389,False,False,False,False
9340,0.8153427297292126,False,False,False,False
9341,0.7605460227298669,False,False,False,False
9342,0.06784878290399521,False,False,False,False
9343,0.7624018397047164,False,False,False,False
9344,0.0901369820382667,False,False,False,False
9345,0.7523289144335528,False,False,False,False
9346,0.14775344507210741,False,False,False,False
9347,0.861814417816014,False,False,False,False
9348,0.4646796378573296,False,False,False,False
9349,0.7629030190395291,False,False,False,False
9350,0.43495346329040097,False,False,False,False
9351,0.5286908701020894,False,False,False,False
9352,0.6662171653053798,False,False,False,False
9353,0.17382664913450452,False,False,False,False
9354,0.5977793406300381,False,False,False,False
9355,0.13865449623341952,False,False,False,False
9356,0.389889468872609,False,False,False,False
